,time,name,size,type,price
575,20:30:48,pepperoni,L,classic,15.25
576,20:30:48,ckn_alfredo,M,chicken,16.75
577,20:55:29,spinach_supr,S,supreme,12.5
578,20:55:29,hawaiian,M,classic,13.25
579,20:55:29,sicilian,M,supreme,16.25
580,20:58:19,thai_ckn,L,chicken,20.75
581,20:58:19,hawaiian,S,classic,10.5
582,21:06:16,calabrese,S,supreme,12.25
583,21:06:16,bbq_ckn,L,chicken,20.75
584,21:07:05,four_cheese,M,veggie,14.75
585,21:10:05,mexicana,M,veggie,16.0
586,22:13:15,prsc_argla,M,supreme,16.5
587,22:16:18,brie_carre,S,supreme,23.65
588,22:22:13,five_cheese,L,veggie,18.5
589,22:22:13,brie_carre,S,supreme,23.65
590,22:22:13,bbq_ckn,L,chicken,20.75
591,11:23:35,hawaiian,L,classic,16.5
592,11:23:35,green_garden,M,veggie,16.0
593,11:23:35,spinach_fet,M,veggie,16.0
594,11:23:35,five_cheese,L,veggie,18.5
595,11:56:06,pep_msh_pep,L,classic,17.5
596,11:59:04,cali_ckn,L,chicken,20.75
597,11:59:04,ckn_alfredo,L,chicken,20.75
598,11:59:23,classic_dlx,M,classic,16.0
599,12:04:25,pepperoni,L,classic,15.25
600,12:06:27,five_cheese,L,veggie,18.5
601,12:06:27,the_greek,L,classic,20.5
602,12:38:29,brie_carre,S,supreme,23.65
603,12:42:01,cali_ckn,M,chicken,16.75
604,12:57:22,spin_pesto,L,veggie,20.75
605,13:03:59,mexicana,M,veggie,16.0
606,13:04:42,mexicana,L,veggie,20.25
607,13:04:42,ckn_alfredo,M,chicken,16.75
608,13:04:42,spicy_ital,L,supreme,20.75
609,13:04:42,sicilian,M,supreme,16.25
610,13:09:29,peppr_salami,M,supreme,16.5
611,13:37:50,mediterraneo,L,veggie,20.25
612,13:37:50,four_cheese,L,veggie,17.95
613,13:37:50,napolitana,S,classic,12.0
614,13:40:46,pepperoni,S,classic,9.75
615,13:40:46,ital_supr,L,supreme,20.75
616,13:49:34,ckn_alfredo,M,chicken,16.75
617,14:09:02,spin_pesto,L,veggie,20.75
618,14:09:02,southw_ckn,L,chicken,20.75
619,14:09:02,thai_ckn,L,chicken,20.75
620,14:22:19,cali_ckn,M,chicken,16.75
621,14:22:19,ckn_alfredo,M,chicken,16.75
622,14:22:19,ckn_alfredo,M,chicken,16.75
623,14:22:19,ckn_pesto,L,chicken,20.75
624,14:22:19,cali_ckn,M,chicken,16.75
625,14:22:19,classic_dlx,M,classic,16.0
626,14:22:19,the_greek,S,classic,12.0
627,14:22:19,sicilian,S,supreme,12.25
628,14:22:19,big_meat,S,classic,12.0
629,14:22:19,ckn_pesto,L,chicken,20.75
630,14:22:19,southw_ckn,M,chicken,16.75
631,14:22:19,soppressata,M,supreme,16.5
632,14:22:19,ital_supr,M,supreme,16.5
633,14:24:05,ital_supr,M,supreme,16.5
634,14:28:00,soppressata,S,supreme,12.5
635,14:36:33,four_cheese,L,veggie,17.95
636,14:36:33,thai_ckn,L,chicken,20.75
637,14:38:14,sicilian,M,supreme,16.25
638,14:38:14,five_cheese,L,veggie,18.5
639,14:38:14,pepperoni,S,classic,9.75
640,14:38:14,classic_dlx,L,classic,20.5
641,15:18:18,spicy_ital,L,supreme,20.75
642,15:18:18,five_cheese,L,veggie,18.5
643,15:41:50,four_cheese,M,veggie,14.75
644,15:49:21,southw_ckn,L,chicken,20.75
645,15:49:21,ital_veggie,M,veggie,16.75
646,16:07:03,ckn_alfredo,M,chicken,16.75
647,16:07:03,cali_ckn,M,chicken,16.75
648,16:20:23,prsc_argla,M,supreme,16.5
649,16:20:23,veggie_veg,M,veggie,16.0
650,16:33:48,sicilian,S,supreme,12.25
651,16:49:38,classic_dlx,S,classic,12.0
652,16:49:38,peppr_salami,L,supreme,20.75
653,16:49:38,five_cheese,L,veggie,18.5
654,16:49:38,spin_pesto,L,veggie,20.75
655,16:51:43,napolitana,M,classic,16.0
656,16:58:16,four_cheese,M,veggie,14.75
657,16:58:16,napolitana,M,classic,16.0
658,16:58:16,hawaiian,S,classic,10.5
659,16:58:38,prsc_argla,L,supreme,20.75
660,17:01:23,ital_supr,M,supreme,16.5
661,17:01:23,peppr_salami,L,supreme,20.75
662,17:30:09,sicilian,S,supreme,12.25
663,17:30:09,ital_supr,M,supreme,16.5
664,17:30:09,pep_msh_pep,M,classic,14.5
665,17:30:09,pepperoni,M,classic,12.5
666,17:32:44,prsc_argla,L,supreme,20.75
667,17:32:44,spinach_supr,L,supreme,20.75
668,17:32:44,brie_carre,S,supreme,23.65
669,17:36:23,five_cheese,L,veggie,18.5
670,17:41:16,veggie_veg,M,veggie,16.0
671,17:41:16,classic_dlx,S,classic,12.0
672,17:44:39,ckn_alfredo,M,chicken,16.75
673,17:44:39,four_cheese,M,veggie,14.75
674,17:44:39,ckn_alfredo,M,chicken,16.75
675,17:44:39,bbq_ckn,L,chicken,20.75
676,17:48:59,spin_pesto,M,veggie,16.5
677,17:48:59,spinach_fet,L,veggie,20.25
678,17:58:38,ital_veggie,S,veggie,12.75
679,17:58:38,classic_dlx,S,classic,12.0
680,18:16:35,thai_ckn,L,chicken,20.75
681,18:16:35,ital_supr,L,supreme,20.75
682,18:16:35,bbq_ckn,M,chicken,16.75
683,18:20:12,cali_ckn,M,chicken,16.75
684,18:46:54,thai_ckn,M,chicken,16.75
685,18:46:54,ital_cpcllo,S,classic,12.0
686,18:46:54,green_garden,S,veggie,12.0
687,19:02:18,southw_ckn,M,chicken,16.75
688,19:10:36,cali_ckn,S,chicken,12.75
689,19:10:36,cali_ckn,M,chicken,16.75
690,19:10:36,ckn_alfredo,M,chicken,16.75
691,19:10:36,classic_dlx,S,classic,12.0
692,19:34:31,spinach_fet,M,veggie,16.0
693,19:34:31,classic_dlx,S,classic,12.0
694,19:42:54,ital_cpcllo,S,classic,12.0
695,19:42:54,spinach_supr,S,supreme,12.5
696,19:42:54,big_meat,S,classic,12.0
697,19:42:54,ital_veggie,S,veggie,12.75
698,19:45:58,napolitana,L,classic,20.5
699,19:57:37,peppr_salami,L,supreme,20.75
700,20:02:51,ital_cpcllo,M,classic,16.0
701,20:02:51,big_meat,S,classic,12.0
702,20:02:51,pepperoni,S,classic,9.75
703,20:07:58,mexicana,L,veggie,20.25
704,20:07:58,hawaiian,S,classic,10.5
705,20:35:40,sicilian,S,supreme,12.25
706,20:35:40,pepperoni,L,classic,15.25
707,20:35:40,spicy_ital,M,supreme,16.5
708,20:37:40,big_meat,S,classic,12.0
709,20:37:40,hawaiian,S,classic,10.5
710,20:37:40,napolitana,M,classic,16.0
711,21:45:38,classic_dlx,L,classic,20.5
712,21:45:38,thai_ckn,M,chicken,16.75
713,21:59:46,pep_msh_pep,L,classic,17.5
714,21:59:46,thai_ckn,S,chicken,12.75
715,21:59:46,hawaiian,L,classic,16.5
716,11:39:06,five_cheese,L,veggie,18.5
717,11:39:06,peppr_salami,M,supreme,16.5
718,11:40:48,thai_ckn,S,chicken,12.75
719,11:40:48,hawaiian,S,classic,10.5
720,11:57:27,sicilian,L,supreme,20.25
721,12:05:21,big_meat,S,classic,12.0
722,12:05:21,sicilian,M,supreme,16.25
723,12:05:21,brie_carre,S,supreme,23.65
724,12:05:21,ckn_alfredo,M,chicken,16.75
725,12:09:09,classic_dlx,M,classic,16.0
726,12:11:58,five_cheese,L,veggie,18.5
727,12:11:58,veggie_veg,M,veggie,16.0
728,12:11:58,calabrese,M,supreme,16.25
729,12:11:58,green_garden,M,veggie,16.0
730,12:11:58,hawaiian,M,classic,13.25
731,12:17:40,classic_dlx,M,classic,16.0
732,12:29:34,hawaiian,S,classic,10.5
733,12:29:34,ital_supr,M,supreme,16.5
734,12:31:00,prsc_argla,S,supreme,12.5
735,12:31:00,pep_msh_pep,L,classic,17.5
736,12:31:00,spinach_fet,S,veggie,12.0
737,12:31:00,classic_dlx,M,classic,16.0
738,12:31:00,hawaiian,S,classic,10.5
739,12:31:00,four_cheese,L,veggie,17.95
740,12:31:00,cali_ckn,S,chicken,12.75
741,12:45:14,soppressata,S,supreme,12.5
742,12:45:14,spicy_ital,L,supreme,20.75
743,12:45:14,ital_cpcllo,L,classic,20.5
744,12:45:14,mexicana,L,veggie,20.25
745,12:46:22,ital_supr,M,supreme,16.5
746,12:46:40,ckn_pesto,L,chicken,20.75
747,12:46:40,cali_ckn,M,chicken,16.75
748,12:56:21,ital_supr,L,supreme,20.75
749,13:02:13,ckn_pesto,L,chicken,20.75
750,13:02:13,thai_ckn,L,chicken,20.75
751,13:02:13,classic_dlx,S,classic,12.0
752,13:02:13,cali_ckn,L,chicken,20.75
753,13:05:33,classic_dlx,M,classic,16.0
754,13:06:44,five_cheese,L,veggie,18.5
755,13:07:32,veggie_veg,S,veggie,12.0
756,13:07:32,classic_dlx,S,classic,12.0
757,13:10:13,spinach_supr,L,supreme,20.75
758,13:10:13,cali_ckn,M,chicken,16.75
759,13:10:54,classic_dlx,M,classic,16.0
760,13:16:35,mediterraneo,L,veggie,20.25
761,13:22:44,spicy_ital,L,supreme,20.75
762,13:22:44,spinach_supr,M,supreme,16.5
763,13:27:11,four_cheese,L,veggie,17.95
764,13:27:11,five_cheese,L,veggie,18.5
765,13:27:11,hawaiian,L,classic,16.5
766,13:27:11,four_cheese,L,veggie,17.95
767,13:27:11,spicy_ital,M,supreme,16.5
768,13:27:11,classic_dlx,M,classic,16.0
769,13:27:11,the_greek,M,classic,16.0
770,13:27:11,big_meat,S,classic,12.0
771,13:27:11,ckn_alfredo,M,chicken,16.75
772,13:27:11,spicy_ital,L,supreme,20.75
773,13:27:11,classic_dlx,S,classic,12.0
774,13:27:11,pep_msh_pep,L,classic,17.5
775,13:27:11,spinach_fet,L,veggie,20.25
776,13:27:11,peppr_salami,S,supreme,12.5
777,13:27:11,sicilian,L,supreme,20.25
778,13:43:30,prsc_argla,M,supreme,16.5
779,14:12:01,sicilian,M,supreme,16.25
780,14:12:01,southw_ckn,L,chicken,20.75
781,14:12:01,thai_ckn,M,chicken,16.75
782,14:16:36,ckn_alfredo,M,chicken,16.75
783,14:24:18,southw_ckn,M,chicken,16.75
784,14:24:18,calabrese,L,supreme,20.25
785,14:24:18,pepperoni,M,classic,12.5
786,14:24:18,thai_ckn,L,chicken,20.75
787,14:24:47,mediterraneo,L,veggie,20.25
788,14:51:41,prsc_argla,L,supreme,20.75
789,15:03:12,hawaiian,L,classic,16.5
790,15:03:12,pepperoni,L,classic,15.25
791,15:18:26,the_greek,XL,classic,25.5
792,15:18:26,thai_ckn,L,chicken,20.75
793,15:18:26,mexicana,L,veggie,20.25
794,15:25:13,spicy_ital,M,supreme,16.5
795,15:35:32,peppr_salami,S,supreme,12.5
796,15:35:47,pepperoni,S,classic,9.75
797,15:35:47,bbq_ckn,M,chicken,16.75
798,15:44:12,southw_ckn,L,chicken,20.75
799,15:44:12,sicilian,L,supreme,20.25
800,15:45:37,five_cheese,L,veggie,18.5
801,15:45:37,four_cheese,M,veggie,14.75
802,16:01:11,ital_cpcllo,M,classic,16.0
803,16:01:47,peppr_salami,S,supreme,12.5
804,16:01:47,spinach_fet,S,veggie,12.0
805,16:30:00,hawaiian,S,classic,10.5
806,16:30:00,napolitana,S,classic,12.0
807,16:30:00,ital_cpcllo,L,classic,20.5
808,16:30:00,green_garden,S,veggie,12.0
809,16:37:17,thai_ckn,L,chicken,20.75
810,16:37:17,spinach_fet,L,veggie,20.25
811,16:37:17,veggie_veg,M,veggie,16.0
812,16:49:12,thai_ckn,S,chicken,12.75
813,16:49:12,thai_ckn,L,chicken,20.75
814,16:49:12,classic_dlx,M,classic,16.0
815,17:25:58,pepperoni,L,classic,15.25
816,17:37:05,spicy_ital,S,supreme,12.5
817,17:37:05,classic_dlx,L,classic,20.5
818,17:37:05,pepperoni,M,classic,12.5
819,17:37:05,pepperoni,M,classic,12.5
820,17:37:29,hawaiian,M,classic,13.25
821,17:37:29,big_meat,S,classic,12.0
822,17:45:48,ital_cpcllo,L,classic,20.5
823,17:45:48,big_meat,S,classic,12.0
824,17:59:48,prsc_argla,S,supreme,12.5
825,17:59:48,bbq_ckn,L,chicken,20.75
826,17:59:48,cali_ckn,L,chicken,20.75
827,18:01:44,veggie_veg,L,veggie,20.25
828,18:01:44,green_garden,S,veggie,12.0
829,18:14:45,ital_supr,M,supreme,16.5
830,18:14:45,ckn_alfredo,M,chicken,16.75
831,18:16:05,ckn_alfredo,M,chicken,16.75
832,18:27:58,spinach_fet,S,veggie,12.0
833,18:27:58,cali_ckn,L,chicken,20.75
834,18:27:58,southw_ckn,S,chicken,12.75
835,18:30:12,ital_supr,M,supreme,16.5
836,18:33:08,thai_ckn,L,chicken,20.75
837,18:33:08,green_garden,M,veggie,16.0
838,18:50:38,green_garden,S,veggie,12.0
839,18:50:38,hawaiian,S,classic,10.5
840,18:50:38,bbq_ckn,L,chicken,20.75
841,19:12:38,big_meat,S,classic,12.0
842,19:12:38,ital_cpcllo,S,classic,12.0
843,19:12:38,big_meat,S,classic,12.0
844,19:13:36,mexicana,L,veggie,20.25
845,19:13:36,bbq_ckn,M,chicken,16.75
846,19:20:31,mexicana,L,veggie,20.25
847,19:20:31,mediterraneo,L,veggie,20.25
848,19:27:24,the_greek,XL,classic,25.5
849,19:27:24,ital_supr,M,supreme,16.5
850,19:37:26,four_cheese,M,veggie,14.75
851,19:37:26,mediterraneo,L,veggie,20.25
852,19:37:26,pepperoni,M,classic,12.5
853,20:04:20,ital_cpcllo,L,classic,20.5
854,20:05:12,hawaiian,L,classic,16.5
855,20:05:12,spinach_fet,M,veggie,16.0
856,20:28:16,spin_pesto,M,veggie,16.5
857,20:28:16,thai_ckn,L,chicken,20.75
858,20:30:06,spinach_fet,M,veggie,16.0
859,21:02:30,hawaiian,S,classic,10.5
860,21:02:30,four_cheese,L,veggie,17.95
861,21:15:20,pepperoni,M,classic,12.5
862,22:26:59,spinach_fet,S,veggie,12.0
863,11:45:18,ckn_pesto,S,chicken,12.75
864,11:45:18,sicilian,L,supreme,20.25
865,11:45:18,classic_dlx,M,classic,16.0
866,11:55:59,peppr_salami,S,supreme,12.5
867,11:55:59,ckn_alfredo,M,chicken,16.75
868,11:55:59,big_meat,S,classic,12.0
869,11:58:36,mexicana,M,veggie,16.0
870,12:01:17,veggie_veg,L,veggie,20.25
871,12:01:17,the_greek,XL,classic,25.5
872,12:03:18,thai_ckn,L,chicken,20.75
873,12:03:18,hawaiian,M,classic,13.25
874,12:19:37,ital_veggie,S,veggie,12.75
875,12:25:37,thai_ckn,L,chicken,20.75
876,12:32:10,cali_ckn,M,chicken,16.75
877,12:32:10,calabrese,M,supreme,16.25
878,12:33:06,southw_ckn,M,chicken,16.75
879,12:33:07,thai_ckn,S,chicken,12.75
880,12:33:07,veggie_veg,M,veggie,16.0
881,12:43:59,spicy_ital,M,supreme,16.5
882,12:51:46,hawaiian,S,classic,10.5
883,12:51:46,the_greek,S,classic,12.0
884,12:51:46,ital_cpcllo,M,classic,16.0
885,12:51:46,mediterraneo,M,veggie,16.0
886,12:54:19,veggie_veg,L,veggie,20.25
887,12:58:16,ital_veggie,S,veggie,12.75
888,12:58:16,soppressata,M,supreme,16.5
889,12:58:16,thai_ckn,M,chicken,16.75
890,13:03:14,pepperoni,S,classic,9.75
891,13:03:14,ckn_pesto,M,chicken,16.75
892,13:03:14,five_cheese,L,veggie,18.5
893,13:03:14,spicy_ital,L,supreme,20.75
894,13:03:14,spinach_fet,S,veggie,12.0
895,13:03:14,bbq_ckn,S,chicken,12.75
896,13:03:14,big_meat,S,classic,12.0
897,13:04:56,ckn_alfredo,M,chicken,16.75
898,13:04:56,veggie_veg,S,veggie,12.0
899,13:04:56,mediterraneo,M,veggie,16.0
900,13:04:56,bbq_ckn,S,chicken,12.75
901,13:10:17,spin_pesto,L,veggie,20.75
902,13:15:32,pep_msh_pep,L,classic,17.5
903,13:25:31,the_greek,M,classic,16.0
904,13:36:47,pepperoni,S,classic,9.75
905,13:36:47,prsc_argla,L,supreme,20.75
906,13:36:47,cali_ckn,L,chicken,20.75
907,13:36:47,sicilian,L,supreme,20.25
908,13:36:47,soppressata,L,supreme,20.75
909,13:36:47,spicy_ital,L,supreme,20.75
910,13:36:47,calabrese,S,supreme,12.25
911,13:36:47,big_meat,S,classic,12.0
912,13:36:47,pepperoni,S,classic,9.75
913,13:48:31,hawaiian,L,classic,16.5
914,13:48:31,green_garden,S,veggie,12.0
915,14:02:18,veggie_veg,S,veggie,12.0
916,14:02:18,hawaiian,S,classic,10.5
917,14:02:18,thai_ckn,L,chicken,20.75
918,14:02:18,ckn_pesto,S,chicken,12.75
919,14:02:18,spicy_ital,L,supreme,20.75
920,14:02:18,big_meat,S,classic,12.0
921,14:02:18,sicilian,L,supreme,20.25
922,14:02:18,pepperoni,M,classic,12.5
923,14:02:18,hawaiian,L,classic,16.5
924,14:02:18,pep_msh_pep,L,classic,17.5
925,14:02:18,pepperoni,S,classic,9.75
926,14:02:18,spin_pesto,S,veggie,12.5
927,14:02:18,pepperoni,M,classic,12.5
928,14:02:18,pepperoni,M,classic,12.5
929,14:11:08,napolitana,M,classic,16.0
930,14:12:21,spinach_fet,S,veggie,12.0
931,14:31:10,pepperoni,M,classic,12.5
932,14:31:10,five_cheese,L,veggie,18.5
933,14:31:10,hawaiian,L,classic,16.5
934,14:31:10,five_cheese,L,veggie,18.5
935,14:56:26,pepperoni,S,classic,9.75
936,15:47:49,the_greek,M,classic,16.0
937,15:47:49,bbq_ckn,M,chicken,16.75
938,15:47:49,four_cheese,M,veggie,14.75
939,15:47:49,cali_ckn,L,chicken,20.75
940,16:03:07,thai_ckn,L,chicken,20.75
941,16:03:07,pepperoni,M,classic,12.5
942,16:08:35,veggie_veg,M,veggie,16.0
943,16:24:46,four_cheese,L,veggie,17.95
944,16:24:46,ital_supr,M,supreme,16.5
945,16:26:10,prsc_argla,S,supreme,12.5
946,16:26:10,classic_dlx,L,classic,20.5
947,16:26:10,bbq_ckn,S,chicken,12.75
948,16:39:27,ckn_pesto,L,chicken,20.75
949,16:44:16,sicilian,L,supreme,20.25
950,16:50:49,classic_dlx,M,classic,16.0
951,16:50:49,ital_veggie,S,veggie,12.75
952,16:50:49,ckn_alfredo,M,chicken,16.75
953,16:56:42,cali_ckn,M,chicken,16.75
954,16:56:42,pepperoni,M,classic,12.5
955,16:56:42,classic_dlx,L,classic,20.5
956,17:09:09,brie_carre,S,supreme,23.65
957,17:09:09,peppr_salami,M,supreme,16.5
958,17:15:04,pepperoni,L,classic,15.25
959,17:33:49,mediterraneo,M,veggie,16.0
960,17:33:49,big_meat,S,classic,12.0
961,17:33:49,big_meat,S,classic,12.0
962,17:33:49,the_greek,XL,classic,25.5
963,17:58:09,ital_supr,M,supreme,16.5
964,17:58:09,southw_ckn,L,chicken,20.75
965,18:07:46,spinach_supr,M,supreme,16.5
966,18:07:46,brie_carre,S,supreme,23.65
967,18:11:32,the_greek,S,classic,12.0
968,18:13:22,ital_supr,M,supreme,16.5
969,18:13:22,five_cheese,L,veggie,18.5
970,18:13:22,classic_dlx,S,classic,12.0
971,18:16:23,cali_ckn,S,chicken,12.75
972,18:17:42,spinach_fet,L,veggie,20.25
973,18:24:40,pepperoni,S,classic,9.75
974,18:40:11,sicilian,M,supreme,16.25
975,18:40:11,ckn_pesto,M,chicken,16.75
976,19:02:31,bbq_ckn,L,chicken,20.75
977,19:02:31,veggie_veg,S,veggie,12.0
978,19:02:31,ital_veggie,M,veggie,16.75
979,19:02:31,hawaiian,L,classic,16.5
980,19:04:40,pep_msh_pep,S,classic,11.0
981,19:04:40,five_cheese,L,veggie,18.5
982,19:21:58,ckn_pesto,S,chicken,12.75
983,19:21:58,bbq_ckn,L,chicken,20.75
984,19:21:58,calabrese,L,supreme,20.25
985,19:30:25,spinach_fet,M,veggie,16.0
986,19:30:25,four_cheese,L,veggie,17.95
987,19:30:25,ital_supr,M,supreme,16.5
988,19:45:07,ital_supr,L,supreme,20.75
989,19:45:07,sicilian,S,supreme,12.25
990,20:01:28,pepperoni,M,classic,12.5
991,20:21:19,soppressata,M,supreme,16.5
992,20:25:45,classic_dlx,M,classic,16.0
993,20:25:45,soppressata,M,supreme,16.5
994,20:25:45,sicilian,S,supreme,12.25
995,21:49:00,spinach_fet,L,veggie,20.25
996,22:05:00,calabrese,L,supreme,20.25
997,22:05:00,ital_cpcllo,S,classic,12.0
998,22:16:53,spicy_ital,M,supreme,16.5
999,22:46:13,green_garden,M,veggie,16.0
1000,22:46:13,sicilian,S,supreme,12.25
1001,11:17:13,ckn_alfredo,S,chicken,12.75
1002,11:17:13,four_cheese,L,veggie,17.95
1003,11:17:13,hawaiian,L,classic,16.5
1004,11:17:13,big_meat,S,classic,12.0
1005,11:39:07,thai_ckn,L,chicken,20.75
1006,11:39:07,ital_cpcllo,S,classic,12.0
1007,11:39:07,veggie_veg,S,veggie,12.0
1008,11:49:50,spicy_ital,L,supreme,20.75
1009,11:54:14,spicy_ital,L,supreme,20.75
1010,11:54:14,veggie_veg,L,veggie,20.25
1011,11:54:14,napolitana,M,classic,16.0
1012,12:06:09,pep_msh_pep,M,classic,14.5
1013,12:06:09,spinach_supr,S,supreme,12.5
1014,12:06:09,classic_dlx,M,classic,16.0
1015,12:07:21,classic_dlx,L,classic,20.5
1016,12:07:21,ital_supr,M,supreme,16.5
1017,12:07:21,peppr_salami,S,supreme,12.5
1018,12:07:21,pep_msh_pep,S,classic,11.0
1019,12:07:54,bbq_ckn,M,chicken,16.75
1020,12:08:38,veggie_veg,M,veggie,16.0
1021,12:13:08,ckn_alfredo,M,chicken,16.75
1022,12:13:08,the_greek,S,classic,12.0
1023,12:13:08,pepperoni,M,classic,12.5
1024,12:16:34,hawaiian,L,classic,16.5
1025,12:16:34,four_cheese,L,veggie,17.95
1026,12:16:34,veggie_veg,M,veggie,16.0
1027,12:16:34,green_garden,M,veggie,16.0
1028,12:16:34,calabrese,M,supreme,16.25
1029,12:16:34,ckn_alfredo,M,chicken,16.75
1030,12:16:34,spinach_fet,S,veggie,12.0
1031,12:16:34,five_cheese,L,veggie,18.5
1032,12:16:34,pepperoni,L,classic,15.25
1033,12:16:34,four_cheese,M,veggie,14.75
1034,12:16:34,thai_ckn,L,chicken,20.75
1035,12:16:34,spicy_ital,L,supreme,20.75
1036,12:16:34,green_garden,L,veggie,20.25
1037,12:16:34,ital_veggie,L,veggie,21.0
1038,12:16:58,spicy_ital,L,supreme,20.75
1039,12:16:58,thai_ckn,L,chicken,20.75
1040,12:28:49,peppr_salami,L,supreme,20.75
1041,12:34:20,spicy_ital,S,supreme,12.5
1042,12:34:20,ital_veggie,M,veggie,16.75
1043,12:34:20,spinach_supr,M,supreme,16.5
1044,12:34:20,thai_ckn,M,chicken,16.75
1045,12:34:20,sicilian,M,supreme,16.25
1046,12:34:20,mexicana,L,veggie,20.25
1047,12:34:20,ital_cpcllo,M,classic,16.0
1048,12:34:20,spicy_ital,L,supreme,20.75
1049,12:34:20,cali_ckn,M,chicken,16.75
1050,12:34:20,pepperoni,L,classic,15.25
1051,12:34:20,four_cheese,L,veggie,17.95
1052,12:34:20,southw_ckn,M,chicken,16.75
1053,12:34:20,cali_ckn,M,chicken,16.75
1054,12:34:20,sicilian,L,supreme,20.25
1055,12:34:20,big_meat,S,classic,12.0
1056,12:40:05,four_cheese,M,veggie,14.75
1057,12:57:39,hawaiian,L,classic,16.5
1058,12:58:01,ital_veggie,M,veggie,16.75
1059,12:58:01,sicilian,L,supreme,20.25
1060,12:58:01,big_meat,S,classic,12.0
1061,13:02:00,five_cheese,L,veggie,18.5
1062,13:03:34,sicilian,M,supreme,16.25
1063,13:03:34,hawaiian,S,classic,10.5
1064,13:03:34,pep_msh_pep,M,classic,14.5
1065,13:04:15,thai_ckn,L,chicken,20.75
1066,13:07:53,big_meat,S,classic,12.0
1067,13:19:06,ital_cpcllo,M,classic,16.0
1068,13:19:06,five_cheese,L,veggie,18.5
1069,13:19:06,southw_ckn,L,chicken,20.75
1070,13:24:11,bbq_ckn,M,chicken,16.75
1071,13:24:11,big_meat,S,classic,12.0
1072,13:24:11,sicilian,M,supreme,16.25
1073,13:27:14,cali_ckn,S,chicken,12.75
1074,13:27:14,four_cheese,L,veggie,17.95
1075,13:27:14,sicilian,M,supreme,16.25
1076,13:27:14,thai_ckn,L,chicken,20.75
1077,13:31:40,spicy_ital,M,supreme,16.5
1078,13:39:14,ital_supr,L,supreme,20.75
1079,13:47:53,spinach_fet,L,veggie,20.25
1080,13:59:04,cali_ckn,L,chicken,20.75
1081,13:59:04,classic_dlx,M,classic,16.0
1082,13:59:04,ckn_alfredo,M,chicken,16.75
1083,14:00:05,the_greek,S,classic,12.0
1084,14:00:05,spinach_supr,M,supreme,16.5
1085,14:00:05,prsc_argla,M,supreme,16.5
1086,14:14:02,spicy_ital,L,supreme,20.75
1087,14:19:58,ital_supr,M,supreme,16.5
1088,14:19:58,green_garden,S,veggie,12.0
1089,14:21:19,hawaiian,S,classic,10.5
1090,14:21:19,cali_ckn,M,chicken,16.75
1091,14:38:41,spinach_fet,S,veggie,12.0
1092,14:40:28,bbq_ckn,L,chicken,20.75
1093,14:40:28,prsc_argla,M,supreme,16.5
1094,14:49:01,calabrese,M,supreme,16.25
1095,14:49:01,bbq_ckn,L,chicken,20.75
1096,14:55:23,napolitana,S,classic,12.0
1097,15:30:10,the_greek,XL,classic,25.5
1098,15:30:10,spinach_fet,L,veggie,20.25
1099,15:33:13,prsc_argla,S,supreme,12.5
1100,15:36:12,pepperoni,L,classic,15.25
1101,15:36:12,four_cheese,L,veggie,17.95
1102,15:37:18,bbq_ckn,M,chicken,16.75
1103,15:37:18,sicilian,S,supreme,12.25
1104,15:49:13,veggie_veg,S,veggie,12.0
1105,16:20:26,ital_veggie,S,veggie,12.75
1106,16:29:50,ital_veggie,M,veggie,16.75
1107,16:29:50,ital_veggie,L,veggie,21.0
1108,16:41:27,southw_ckn,M,chicken,16.75
1109,16:41:27,hawaiian,L,classic,16.5
1110,16:41:27,prsc_argla,M,supreme,16.5
1111,16:47:48,pepperoni,S,classic,9.75
1112,16:47:48,green_garden,S,veggie,12.0
1113,17:15:17,big_meat,S,classic,12.0
1114,17:15:17,thai_ckn,L,chicken,20.75
1115,17:27:56,pepperoni,M,classic,12.5
1116,17:27:56,prsc_argla,L,supreme,20.75
1117,17:27:56,veggie_veg,M,veggie,16.0
1118,17:30:04,mexicana,M,veggie,16.0
1119,17:30:04,green_garden,M,veggie,16.0
1120,17:35:56,calabrese,M,supreme,16.25
1121,17:35:56,ckn_alfredo,M,chicken,16.75
1122,17:37:03,ital_cpcllo,L,classic,20.5
1123,17:37:03,ital_cpcllo,L,classic,20.5
1124,17:37:03,five_cheese,L,veggie,18.5
1125,17:41:31,pepperoni,M,classic,12.5
1126,17:41:37,pepperoni,S,classic,9.75
1127,17:41:37,spinach_fet,S,veggie,12.0
